매장명,도로명주소,매장유형,위도,경도
황금낚시,전라남도 고흥군 동강면 고흥로 4265,소매업; 자동차 제외,34.7800919,127.3336455
국시집,전라남도 고흥군 고흥읍 시장천변길 35,음식점 및 주점업,34.6083904,127.2864054
채움한의원,전라남도 고흥군 도양읍 명동길,음식점 및 주점업,34.527469246,127.1353617962
진보회관,전남 고흥군 봉래면,음식점 및 주점업,34.463728,127.459032
남쪽나라쉼터가든,전라남도 고흥군 포두면 우주로 1953,음식점 및 주점업,34.5333055,127.4258418
녹동농협하나로마트,전남 고흥군 도양읍 봉암리,음식점 및 주점업,34.525767336,127.1404427023
짬뽕마을,전라남도 고흥군 포두면 우주로 598,음식점 및 주점업,34.5710694,127.3400695
풍양농협,전남 고흥군 풍양면,음식점 및 주점업,34.5763390508,127.2425625734
샴푸미용실,전남 고흥군 고흥읍 남계리,기타 개인 서비스업,34.6112,127.2896
죽시떡방앗간,전라남도 고흥군 풍양면 보천길 59-8,소매업; 자동차 제외,34.5831606475,127.2437110717
의료법인장호의료재단녹동현대병원,전라남도 고흥군 도양읍 차경구렁목길 215,보건업,34.5462189487,127.1457286384
더조은인테리어,전라남도 고흥군 고흥읍 터미널길 14,소매업; 자동차 제외,34.6064288,127.2815083
바다일번지,전남 고흥군 고흥읍 남계리,음식점 및 주점업,34.6112,127.2896
돌게장백반,전라남도 고흥군 도양읍 북문길 3-12,음식점 및 주점업,34.5279663,127.1327831
109커피,전라남도 고흥군 도화면 당오천변1길 9,음식점 및 주점업,34.5089612,127.3190408
제이몽,전라남도 고흥군 도양읍 비봉로 132-1,소매업; 자동차 제외,34.5291204,127.1361268
차경주유소,전라남도 고흥군 도양읍 우주항공로 232,음식점 및 주점업,34.5447676,127.1407525
여호구매점,전라남도 고흥군 점암면 여호해안길,소매업; 자동차 제외,34.6628028494,127.4692896998
고흥농협 주유소,전남 고흥군 고흥읍,소매업; 자동차 제외,34.6074095486,127.2825337822
흥양도화지점 하나로마트,전남 고흥군 도화면,음식점 및 주점업,34.5101831723,127.3205663195
국시라떼,전라남도 고흥군 고흥읍 흥양길 29,음식점 및 주점업,34.6100969,127.2859043
초콜릿,전라남도 고흥군 도양읍 녹동시장길 20,소매업; 자동차 제외,34.5276652,127.1366473
