매장명,도로명주소,매장유형,위도,경도
개성시대미용실,충청북도 제천시 고암로 24 (청전동),기타 개인 서비스업,37.1539673,128.2160689
의림지갈비마켓,충청북도 제천시 의병대로6길 7 (서부동),음식점 및 주점업,37.1372926,128.2046795
깨끗한옷세탁소신발,충청북도 제천시 내토로41길 13 (화산동),기타 개인 서비스업,37.1292471,128.212241
늘푸른학원,제천시 죽하로11안길 27,교육 서비스업,37.1585352,128.2239371
제천애부동산공인중개사,충청북도 제천시 독순로 56 (의림동),부동산업,37.1393767,128.2091313
이재주탁구교실,충청북도 제천시 의병대로15길,기타 개인 서비스업,37.1376843,128.2094068
유클리드수학학원,충청북도 제천시 탑안로4길 7 (신백동),교육 서비스업,37.1354329,128.2261694
거북당한의원,충청북도 제천시 의림대로 136 (중앙로2가),보건업,37.1396526,128.2116849
영광종합건재,충청북도 제천시 덕산면 약초로,소매업; 자동차 제외,36.9080776,128.1669446
도현달팽이강정,충청북도 제천시 용두천로 125-6(중앙로2가),음식점 및 주점업,37.1386888,128.2135684
삼미정육마트,충청북도 제천시 명륜로 128 (교동),식료품 제조업,37.1400284,128.2148052
뚱이삼겹살,제천시 의림대로16길 7-10(중앙로2가),식료품 제조업,37.1397661,128.2122761
청호나이스㈜,제천시 장락로 143. 3층,식료품 제조업,37.1547958,128.2259134
장수건강원,충청북도 제천시 덕산면 약초로 99,식료품 제조업,36.9087345,128.1660534
차란차란,충청북도 제천시 죽하로11안길 14 (장락동),음식점 및 주점업,37.1573584,128.22379
이삭토스트청전점,제천시 용두천로 298(장락동),음식점 및 주점업,37.1516623,128.218013
남양사료,충청북도 제천시 청풍호로 58 (영천동),식료품 제조업,37.1261076,128.2024575
두유라이크,충청북도 제천시 의병대로 107-11(남천동),소매업; 자동차 제외,37.1359654,128.2127199
보성청과,제천시 내토로 556(화산동),식료품 제조업,37.1268518,128.2186718
